districtid,timeid,neighborhoodzscore,statezscore
576,7,-1.29,-0.52
577,1,0,0
577,2,-0.6,-0.36
577,3,-2.4,-0.73
577,4,-0.75,-0.65
577,5,-0.53,-0.04
577,6,-0.33,0.7
577,7,-0.59,-0.31
578,1,0,0
578,2,0.08,-0.4
578,3,-0.87,-0.9
578,4,-1.12,-1.09
578,5,-1.19,-0.67
578,6,-0.43,-0.59
578,7,-0.46,-0.51
579,1,0,0
579,2,0,-0.19
579,3,0.01,-0.23
579,4,-0.46,-0.34
579,5,-0.32,-0.13
579,6,-0.42,-0.22
579,7,-0.33,-0.06
580,1,0,0
580,2,-0.59,-0.37
580,3,-0.52,-0.36
580,4,-0.43,-0.26
580,5,-0.18,0.39
580,6,0.12,0.5
580,7,-0.15,-0.19
581,1,-0.5,0
581,2,-0.5,0
581,3,-0.5,-0.62
581,4,-0.5,-0.43
581,5,-0.51,0.11
581,6,-0.51,-0.14
581,7,-0.5,0.34
582,1,0,0
582,2,-0.5,-0.37
582,3,-0.53,-0.34
582,4,0.64,-0.02
582,5,0.5,-0.01
582,6,1.36,0.13
582,7,0.26,-0.31
583,1,0,0
583,2,4.66,3.83
583,3,4.02,1.49
583,4,1.03,-0.31
583,5,3.3,0.52
583,6,1.98,0.03
583,7,0.51,-0.38
584,1,0,0
584,2,0,-0.41
584,3,-1.05,-0.78
584,4,-0.58,-0.73
584,5,-1.44,-0.76
584,6,-1.47,-0.76
584,7,-0.94,-0.73
585,1,0,0
585,2,-0.45,-0.46
585,3,-0.09,-0.34
585,4,-0.5,-0.6
585,5,-0.52,-0.57
585,6,-0.44,-0.63
585,7,-0.56,-0.72
586,1,-0.38,0
586,2,0.59,1.4
586,3,-0.55,-0.77
586,4,0.3,0.02
586,5,-0.16,0.16
586,6,0.59,0.64
586,7,0.69,1.44
587,1,0,0
587,2,0.87,-0.33
587,3,-0.3,0.27
587,4,-0.71,-0.79
587,5,-0.45,-0.65
587,6,0.78,0.08
587,7,0.72,1.02
588,1,0,0
588,2,-0.58,-0.23
588,3,-0.6,-0.17
588,4,-1.0,-0.25
588,5,-1.03,-0.37
588,6,-0.94,-0.49
588,7,-1.01,-0.48
589,1,0,0
589,2,-0.39,-0.23
589,3,22.47,0.19
589,4,12.18,0.35
589,5,1.03,-0.07
589,6,0.14,-0.15
589,7,-0.31,-0.2
590,1,0,0
590,2,2.38,0.11
590,3,0.29,-0.05
590,4,-0.47,-0.25
590,5,0.14,-0.18
590,6,1.26,0.35
590,7,0.73,0.71
591,1,0,0
591,2,-0.74,-0.57
591,3,-0.89,-0.51
591,4,-1.51,-0.6
591,5,-1.08,-0.45
591,6,0.83,0.15
591,7,0.48,0.3
592,1,0,0
592,2,0,-0.22
592,3,-1.21,-0.71
592,4,-1.06,-0.88
592,5,-0.92,-0.47
592,6,-1.09,-0.42
592,7,-0.93,-0.46
593,1,0,0
593,2,0,0
593,3,0,0
593,4,0,-0.07
593,5,0,-0.33
593,6,0,-0.58
593,7,0,-0.15
594,1,0,0
594,2,0.0,-0.18
594,3,1.06,-0.17
594,4,1.46,-0.17
594,5,1.3,-0.17
594,6,5.53,0.39
594,7,4.78,0.72
595,1,0,0
595,2,-0.67,-0.57
595,3,-0.75,-0.39
595,4,0.56,1.41
595,5,-0.43,-0.18
595,6,-0.46,-0.06
595,7,-0.44,-0.19
596,1,0,0
596,2,0,-0.52
596,3,-1.17,-0.63
596,4,-3.01,-0.75
596,5,-0.42,-0.46
596,6,-0.67,-0.56
596,7,-0.64,-0.4
597,1,0,0
597,2,-0.65,-0.36
597,3,-0.69,-0.62
597,4,-0.57,-0.61
597,5,-0.0,-0.29
597,6,1.18,0.01
597,7,0.23,-0.22
598,1,0,0
598,2,-0.51,0.04
598,3,0.17,0.05
598,4,-0.02,0.14
598,5,-0.27,-0.18
598,6,-1.09,-0.52
598,7,-1.15,-0.53
599,1,0,0
599,2,-0.4,-0.24
599,3,-0.4,-0.27
599,4,-0.4,-0.35
599,5,-0.48,-0.34
599,6,-0.12,0.02
599,7,0.76,0.57
600,1,0,0
600,2,-0.23,-0.37
600,3,1.0,-0.03
600,4,1.03,1.3
600,5,-0.11,0.14
600,6,-0.36,-0.31
600,7,-0.68,-0.74
601,1,0,0
601,2,1.5,-0.19
601,3,-1.0,-0.23
601,4,0.02,-0.12
601,5,-0.05,-0.11
601,6,-0.55,-0.36
601,7,-0.56,-0.5
602,1,0,0
602,2,-0.41,-0.22
602,3,-0.79,-0.67
602,4,-0.46,-0.09
602,5,-0.73,-0.49
602,6,-0.83,-0.25
602,7,-0.72,-0.14
603,1,0,0
603,2,-0.18,-0.13
603,3,-0.28,-0.39
603,4,-0.61,-0.3
603,5,-0.33,0.25
603,6,-0.28,0.21
603,7,-0.29,0.03
604,1,0,0
604,2,-0.48,-0.24
604,3,-0.5,-0.2
604,4,-0.61,-0.31
604,5,-0.7,-0.28
604,6,-0.51,-0.03
604,7,-0.38,0.34
605,1,0,0
605,2,-0.65,-0.23
605,3,0.26,-0.27
605,4,-0.44,-0.38
605,5,0.23,-0.31
605,6,0.04,-0.27
605,7,0.04,-0.24
606,1,0,0
606,2,-0.59,-0.4
606,3,-0.46,-0.67
606,4,0.04,-0.52
606,5,-0.59,-0.68
606,6,-0.41,-0.64
606,7,-0.44,-0.49
607,1,0,0
607,2,-0.52,-0.23
607,3,-0.4,-0.3
607,4,-0.48,-0.41
607,5,-0.34,-0.17
607,6,-0.32,-0.21
607,7,-0.18,-0.09
608,1,0,0
608,2,-0.64,-0.23
608,3,-0.58,-0.33
608,4,-0.52,-0.38
608,5,-0.55,-0.51
608,6,-0.47,-0.4
608,7,-0.46,-0.46
609,1,0,0
609,2,0,0
609,3,0,0
609,4,-1.42,-1.05
609,5,-0.67,-0.42
609,6,-0.66,-0.53
609,7,-0.62,-0.56
610,1,0,0
610,2,0,-0.16
610,3,-1.18,-0.31
610,4,-0.07,-0.38
610,5,-0.36,-0.47
610,6,2.16,-0.14
610,7,1.47,0.05
611,1,0,0
611,2,-0.64,-0.37
611,3,0.6,0.64
611,4,-0.8,-0.64
611,5,-0.74,-0.53
611,6,-0.83,-0.76
611,7,-0.92,-0.85
612,1,0,0
612,2,-1.0,-0.35
612,3,-1.82,-0.73
612,4,-0.63,-0.36
612,5,0.05,0.03
612,6,0.29,0.11
612,7,1.06,0.28
613,1,0,0
613,2,-0.48,-0.23
613,3,-0.53,-0.33
613,4,-0.37,-0.22
613,5,0.21,-0.19
613,6,-1.11,-0.44
613,7,-1.59,-0.51
614,1,0,0
614,2,-0.83,-0.35
614,3,-1.85,-0.77
614,4,-1.59,-0.37
614,5,-1.78,-0.52
614,6,-1.12,-0.52
614,7,-1.13,-0.35
615,1,0,0
615,2,-0.2,-0.42
615,3,1.51,0.09
615,4,-0.8,-1.18
615,5,-1.18,-0.54
615,6,-0.13,-0.57
615,7,-0.92,-0.65
616,1,0,0
616,2,-0.58,-0.57
616,3,-2.77,-1.59
616,4,-0.83,-0.92
616,5,-1.14,-0.7
616,6,-3.02,-0.93
616,7,-1.79,-0.74
617,1,0,0
617,2,-0.42,-0.23
617,3,-0.55,-0.31
617,4,-0.61,-0.17
617,5,-0.62,-0.28
617,6,-0.53,-0.35
617,7,-0.67,-0.39
618,1,0,0
618,2,0,0
618,3,0,-0.27
618,4,-0.78,-0.4
618,5,-0.96,-0.36
618,6,-1.4,-0.68
618,7,-0.6,-0.46
619,1,0,0
619,2,-0.38,0
619,3,-0.38,-0.44
619,4,-0.38,-0.38
619,5,-0.53,-0.07
619,6,-0.67,-0.58
619,7,-0.48,-0.35
620,1,0,0
620,2,-0.45,-0.48
620,3,-0.58,-0.52
620,4,-0.42,-0.35
620,5,-0.19,-0.23
620,6,0.78,-0.06
620,7,1.66,-0.03
621,1,0,0
621,2,-0.51,-0.23
621,3,-0.59,-0.31
621,4,-0.69,-0.33
621,5,-0.51,-0.16
621,6,-0.25,0.04
621,7,0.05,0.38
622,1,0,0
622,2,-0.23,0.5
622,3,-0.69,0.06
622,4,1.98,1.65
622,5,-0.63,0.05
622,6,-1.81,-0.56
622,7,-1.67,-0.57
623,1,0,0
623,2,-0.57,-0.35
623,3,-1.87,-0.71
623,4,-0.77,-0.64
623,5,-1.55,-0.7
623,6,-1.43,-0.56
623,7,-1.74,-0.55
624,1,0,0
624,2,0,0
624,3,0,-0.27
624,4,-0.68,-0.4
624,5,-1.12,-0.35
624,6,-0.73,-0.49
624,7,-0.72,-0.54
625,1,0,0
625,2,-1.12,-0.35
625,3,0.99,0.42
625,4,-0.02,-0.21
625,5,-0.29,-0.26
625,6,-0.41,-0.2
625,7,-0.56,-0.45
626,1,0,0
626,2,-0.71,-0.23
626,3,-0.59,-0.3
626,4,-0.91,-0.4
626,5,-0.62,-0.45
626,6,-1.52,-0.38
626,7,-1.96,-0.51
627,1,0,0
627,2,-0.45,-0.36
627,3,-0.29,0.04
627,4,-0.17,0.2
627,5,-0.4,-0.23
627,6,-0.02,0.23
627,7,-0.44,-0.2
628,1,0,0
628,2,0,0
628,3,-0.46,0
628,4,-0.43,0
628,5,-0.22,0
628,6,-0.29,0
628,7,-0.03,0
629,1,0,0
629,2,-0.45,-0.22
629,3,-0.75,-0.37
629,4,4.07,3.15
629,5,-0.39,-0.47
629,6,-0.51,-0.52
629,7,-1.35,-0.5
630,1,-0.45,0
630,2,-0.45,-0.24
630,3,-0.46,-0.28
630,4,-0.47,-0.36
630,5,-0.64,-0.46
630,6,-1.22,-0.6
630,7,-1.07,-0.61
631,1,0,0
631,2,-0.57,-0.23
631,3,-0.84,-0.3
631,4,-0.97,-0.41
631,5,-0.67,-0.44
631,6,-0.45,-0.32
631,7,-1.22,-0.39
632,1,0,0
632,2,-0.5,-0.34
632,3,2.23,0.18
632,4,11.21,2.39
632,5,0.05,0.39
632,6,-0.49,-0.33
632,7,-0.51,-0.38
633,1,0,0
633,2,-0.62,0
633,3,-0.74,-0.64
633,4,-0.84,-0.22
633,5,-0.74,1.03
633,6,-1.15,1.24
633,7,-1.11,1.23
634,1,0,0
634,2,-0.6,-0.4
634,3,-0.51,-0.12
634,4,0.43,0.14
634,5,-0.72,-0.35
634,6,-0.5,-0.55
634,7,-0.5,-0.51
635,1,0,0
635,2,-0.71,-0.37
635,3,-0.93,-0.44
635,4,2.07,-0.4
635,5,1.36,-0.56
635,6,0.27,-0.36
635,7,0.85,-0.32
636,1,0,0
636,2,1.46,0.31
636,3,-0.6,-0.82
636,4,-1.34,-0.92
636,5,-0.83,-0.59
636,6,-0.24,-0.0
636,7,-0.65,-0.19
637,1,0,0
637,2,-0.5,-0.35
637,3,-1.46,-0.74
637,4,-0.83,-0.67
637,5,-0.57,-0.37
637,6,-0.54,-0.16
637,7,-0.51,-0.17
638,1,0,0
638,2,-0.61,-0.19
638,3,-0.92,-0.22
638,4,-0.74,-0.22
638,5,-0.88,-0.29
638,6,-1.31,-0.51
638,7,-2.0,-0.65
639,1,0,0
639,2,-0.78,-0.57
639,3,-1.3,-0.8
639,4,7.57,1.99
639,5,-0.13,0.01
639,6,-2.01,-0.39
639,7,-1.91,-0.57
640,1,0,0
640,2,-0.42,0
640,3,0.01,-0.09
640,4,0.49,0.48
640,5,1.47,2.69
640,6,-0.12,2.31
640,7,-0.35,1.56
641,1,0,0
641,2,0.27,-0.06
641,3,-0.12,-0.15
641,4,-0.13,-0.16
641,5,-0.23,-0.05
641,6,-0.31,-0.01
641,7,-0.35,0.01
642,1,0,0
642,2,-0.43,-0.35
642,3,-0.81,-0.89
642,4,-0.95,-0.62
642,5,-0.1,-0.32
642,6,0.23,-0.34
642,7,1.42,-0.39
643,1,-0.41,0
643,2,-0.41,0.57
643,3,-0.39,0.59
643,4,-0.38,0.38
643,5,-0.35,0.7
643,6,-0.38,0.11
643,7,-0.36,0.56
644,1,0,0
644,2,0,0
644,3,-0.95,-0.1
644,4,-0.74,0.36
644,5,-0.68,0.47
644,6,-0.75,0.43
644,7,-0.71,0.29
645,1,0,0
645,2,0,0
645,3,-0.71,-0.62
645,4,-0.5,-0.69
645,5,-0.26,-0.36
645,6,-0.69,-0.46
645,7,-0.46,-0.41
646,1,0,0
646,2,-0.7,-0.34
646,3,-4.69,-0.55
646,4,-0.7,-0.11
646,5,-6.04,-0.84
646,6,-2.13,-0.53
646,7,4.1,-0.34
647,1,-0.7,0
647,2,-0.71,0
647,3,-0.71,0.75
647,4,-0.71,0.62
647,5,-0.71,-0.38
647,6,-0.71,-0.49
647,7,-0.71,-0.5
648,1,0,0
648,2,0,0
648,3,-0.7,-0.62
648,4,-0.58,-0.69
648,5,-0.59,-0.39
648,6,-0.64,-0.51
648,7,-0.6,-0.48
649,1,0,0
649,2,1.59,-0.37
649,3,0.69,-0.35
649,4,0.16,-0.47
649,5,-1.79,-0.63
649,6,-0.55,-0.6
649,7,0.04,-0.31
650,1,0,0
650,2,0,-0.61
650,3,-0.5,-1.08
650,4,-0.82,-1.61
650,5,0.72,-0.7
650,6,1.63,-0.72
650,7,1.63,-0.76
651,1,0,0
651,2,-0.56,-0.06
651,3,0.96,1.15
651,4,1.73,1.95
651,5,10.12,3.95
651,6,19.1,3.61
651,7,10.72,1.43
652,1,0,0
652,2,0,-0.36
652,3,-0.88,-0.67
652,4,-0.67,-0.67
652,5,-2.04,-0.47
652,6,-0.86,-0.71
652,7,-0.46,-0.45
653,1,-0.41,0
653,2,-0.41,-0.19
653,3,-0.46,-0.94
653,4,-0.44,-0.9
653,5,-0.58,-0.33
653,6,-0.63,-0.23
653,7,-0.6,-0.47
654,1,0,0
654,2,-0.55,-0.35
654,3,-0.55,0.06
654,4,-0.33,-0.35
654,5,-0.2,-0.31
654,6,-0.15,-0.22
654,7,-0.7,-0.38
655,1,0,0
655,2,7.34,0.72
655,3,2.69,-0.19
655,4,0.31,-0.16
655,5,5.35,0.21
655,6,2.95,0.26
655,7,0.48,-0.25
656,1,0,0
656,2,-0.79,-0.57
656,3,-0.35,-0.35
656,4,0.43,0.2
656,5,1.91,-0.31
656,6,-1.09,-0.38
656,7,-0.72,0.18
657,1,0,0
657,2,0,4.98
657,3,-1.12,-0.5
657,4,-0.71,-0.76
657,5,-1.14,-0.39
657,6,-0.38,-0.36
657,7,0.19,-0.33
658,1,0,0
658,2,57.83,0.37
658,3,130.8,0.4
658,4,40.85,1.68
658,5,34.18,4.42
658,6,32.59,4.13
658,7,43.73,4.01
659,1,0,0
659,2,-0.39,-0.23
659,3,-0.38,-0.21
659,4,-0.38,-0.24
659,5,-0.32,-0.14
659,6,-0.64,-0.4
659,7,-0.62,-0.38
660,1,0,0
660,2,-0.45,-0.19
660,3,-0.95,-0.44
660,4,-0.97,-0.44
660,5,3.65,-0.12
660,6,-0.0,-0.22
660,7,-0.29,-0.3
661,1,0,0
661,2,-0.43,-0.23
661,3,-0.47,-0.23
661,4,-0.58,-0.3
661,5,-0.55,-0.44
661,6,-0.77,-0.57
661,7,-0.74,-0.48
662,1,0,0
662,2,0.1,0.6
662,3,0.07,0.94
662,4,-0.65,-0.6
662,5,-0.75,-0.54
662,6,-1.98,-0.75
662,7,-0.6,-0.56
663,1,0,0
663,2,0,0
663,3,0,-0.27
663,4,-0.56,-0.3
663,5,0.71,-0.13
663,6,-1.22,0.13
663,7,1.18,0.16
664,1,0,0
664,2,-0.5,-0.41
664,3,0.12,0.15
664,4,0.91,1.48
664,5,-0.42,-0.54
664,6,-0.25,-0.32
664,7,-0.29,-0.19
665,1,0,0
665,2,28.43,0
665,3,13.44,0
665,4,29.88,0
665,5,6.82,0
665,6,4.37,0
665,7,5.8,0
666,1,0,0
666,2,-0.19,0.48
666,3,0.12,1.22
666,4,1.18,3.07
666,5,1.36,3.24
666,6,0.32,1.78
666,7,0.2,1.49
667,1,0,0
667,2,-0.63,-0.19
667,3,-0.58,-0.22
667,4,0.08,-0.2
667,5,0.6,-0.27
667,6,0.15,-0.15
667,7,-0.08,-0.12
668,1,0,0
668,2,-0.76,-0.19
668,3,-0.31,-0.21
668,4,-0.17,-0.17
668,5,-0.12,0.01
668,6,2.68,0.47
668,7,-0.2,-0.44
669,1,0,0
669,2,-0.47,-0.16
669,3,-0.33,0.14
669,4,-0.35,0.13
669,5,-0.25,0.78
669,6,-0.69,0.97
669,7,-0.86,0.54
670,1,0,0
670,2,0.0,-0.03
670,3,-0.58,-0.23
670,4,-2.22,-0.78
670,5,0.51,3.26
670,6,5.69,2.78
670,7,13.95,2.69
671,1,0,0
671,2,0,-0.19
671,3,-0.04,-0.23
671,4,1.3,-0.19
671,5,0.23,-0.41
671,6,-0.18,-0.48
671,7,0.33,-0.29
672,1,0,0
672,2,-0.58,-0.19
672,3,0.39,-0.15
672,4,0.95,-0.15
672,5,0.56,0.25
672,6,0.43,-0.07
672,7,-0.7,-0.54
673,1,0,0
673,2,-0.78,-0.9
673,3,-0.19,-0.13
673,4,-0.01,1.14
673,5,-0.78,-0.35
673,6,-0.95,-0.26
673,7,-0.46,0.21
674,1,0,0
674,2,-0.5,-0.23
674,3,-0.47,-0.32
674,4,-0.28,-0.3
674,5,-0.45,-0.14
674,6,-0.82,-0.49
674,7,-0.97,-0.43
675,1,-0.57,0
675,2,-0.58,0
675,3,-0.58,-0.27
675,4,-0.59,-0.25
675,5,-0.58,-0.06
675,6,-0.58,-0.11
675,7,-0.57,0.62
676,1,0,0
676,2,-0.54,-0.19
676,3,-0.62,-0.22
676,4,0.27,-0.17
676,5,0.5,-0.11
676,6,0.25,-0.24
676,7,0.07,-0.28
677,1,0,0
677,2,-0.7,-0.19
677,3,3.56,-0.11
677,4,0.65,-0.19
677,5,0.31,0.02
677,6,-0.01,-0.08
677,7,0.19,-0.13
678,1,0,0
678,2,-0.45,-0.19
678,3,-0.83,-0.23
678,4,-0.77,-0.24
678,5,-0.57,-0.48
678,6,-0.48,-0.49
678,7,-0.26,-0.24
679,1,0,0
679,2,-0.78,-0.19
679,3,1.44,-0.07
679,4,1.17,-0.06
679,5,0.43,-0.01
679,6,0.36,-0.05
679,7,1.21,0.14
680,1,0,0
680,2,-0.07,0.23
680,3,-0.49,-0.6
680,4,-0.52,-0.64
680,5,-0.76,-0.7
680,6,-0.67,-0.59
680,7,-0.48,-0.38
681,1,0,0
681,2,0,0
681,3,2.04,-0.23
681,4,0.54,-0.07
681,5,-0.12,-0.54
681,6,-0.47,-0.47
681,7,-0.32,-0.48
682,1,0,0
682,2,0.27,-0.02
682,3,-0.72,-0.7
682,4,-0.49,-0.45
682,5,-0.29,-0.23
682,6,-0.25,-0.25
682,7,0.28,-0.03
683,1,0,0
683,2,-0.09,-0.3
683,3,2.45,1.33
683,4,-0.07,-0.32
683,5,0.44,-0.13
683,6,1.5,-0.07
683,7,0.46,-0.33
684,1,0,0
684,2,0.09,2.25
684,3,-0.29,0.14
684,4,0.17,0.15
684,5,0.24,1.54
684,6,0.31,1.39
684,7,0.83,0.93
685,1,0,0
685,2,-0.41,-0.52
685,3,-0.24,-0.55
685,4,1.22,-0.22
685,5,-0.64,-0.58
685,6,-0.24,-0.47
685,7,-0.32,-0.27
686,1,0,0
686,2,-0.5,-0.48
686,3,2.89,1.08
686,4,3.42,0.88
686,5,0.44,-0.05
686,6,1.06,-0.01
686,7,-0.71,-0.24
687,1,0,0
687,2,-0.18,0.49
687,3,0.21,1.38
687,4,-0.14,0.38
687,5,-0.29,-0.06
687,6,-0.28,-0.02
687,7,-0.31,-0.06
688,1,0,0
688,2,-0.46,-0.23
688,3,-0.51,-0.32
688,4,-0.56,-0.41
688,5,-0.55,-0.5
688,6,-0.63,-0.52
688,7,-0.67,-0.52
689,1,0,0
689,2,-0.67,0
689,3,-1.33,-0.06
689,4,-0.29,0.3
689,5,-0.5,-0.24
689,6,-0.69,-0.06
689,7,-0.56,0.34
690,1,0,0
690,2,-0.62,-0.35
690,3,-0.84,-0.58
690,4,-0.65,-0.26
690,5,-0.65,-0.21
690,6,-0.64,-0.23
690,7,-0.65,-0.31
691,1,0,0
691,2,0,-0.34
691,3,-0.74,-0.62
691,4,2.61,-0.25
691,5,-17.07,-1.35
691,6,-0.65,-0.43
691,7,-0.64,-0.4
692,1,0,0
692,2,0,0
692,3,0,-0.27
692,4,-1.42,-0.4
692,5,-3.54,-0.37
692,6,-3.09,-0.78
692,7,-2.02,-0.54
693,1,0,0
693,2,0,0
693,3,0,-0.27
693,4,-0.37,-0.35
693,5,0.34,-0.18
693,6,-0.2,-0.46
693,7,0.06,-0.36
694,1,0,0
694,2,0,0
694,3,0,-0.27
694,4,-0.72,-0.4
694,5,-0.47,-0.35
694,6,2.1,0.26
694,7,-0.09,-0.22
695,1,0,0
695,2,0,-0.19
695,3,0.19,0.17
695,4,-0.22,-0.62
695,5,0.07,-0.12
695,6,-0.09,-0.23
695,7,-0.67,-0.44
696,1,0,0
696,2,-0.41,0
696,3,1.42,-0.15
696,4,-0.85,-0.47
696,5,-0.47,-0.35
696,6,-2.22,-0.6
696,7,-1.1,-0.65
697,1,-0.41,0
697,2,-0.5,-0.48
697,3,-0.02,-0.19
697,4,-0.68,-0.31
697,5,-0.67,-0.2
697,6,-1.71,-0.34
697,7,-0.97,-0.29
698,1,0,0
698,2,-0.41,-0.41
698,3,-0.38,-0.58
698,4,-0.61,-0.85
698,5,-0.21,-0.47
698,6,0.08,-0.27
698,7,-0.2,-0.45
699,1,0,0
699,2,4.37,0.15
699,3,26.61,0.24
699,4,20.42,0.46
699,5,10.81,0.91
699,6,10.62,1.55
699,7,10.13,1.39
700,1,0,0
700,2,-0.48,-0.42
700,3,-0.58,-0.53
700,4,-1.15,-0.46
700,5,-0.56,0.04
700,6,-0.65,-0.04
700,7,-0.92,-0.67
701,1,0,0
701,2,-0.44,-0.23
701,3,-0.43,-0.22
701,4,-0.5,-0.23
701,5,-0.65,-0.22
701,6,-0.79,-0.45
701,7,-0.76,-0.53
702,1,0,0
702,2,17.46,1.5
702,3,0.81,0.64
702,4,1.23,0.37
702,5,4.25,1.41
702,6,8.04,1.39
702,7,10.48,1.07
703,1,0,0
703,2,-0.9,-0.19
703,3,-1.08,-0.23
703,4,-0.09,-0.08
703,5,-0.45,0.04
703,6,-0.54,0.02
703,7,-0.51,-0.08
704,1,0,0
704,2,-0.6,-0.23
704,3,-0.53,-0.3
704,4,-0.53,-0.35
704,5,-0.38,-0.15
704,6,-0.27,-0.01
704,7,-0.3,-0.12
705,1,0,0
705,2,-0.47,0.45
705,3,-0.66,-0.11
705,4,-0.59,-0.17
705,5,-0.18,-0.13
705,6,-1.04,-0.27
705,7,-0.91,-0.39
706,1,0,0
706,2,0.27,-0.14
706,3,0.06,-0.1
706,4,-0.83,-0.18
706,5,-0.43,-0.19
706,6,-0.95,-0.18
706,7,-0.71,0.03
707,1,0,0
707,2,-0.67,-0.19
707,3,-0.29,-0.2
707,4,-0.49,-0.2
707,5,1.2,0.41
707,6,0.67,0.02
707,7,0.53,-0.36
708,1,0,0
708,2,0.0,-0.64
708,3,0.32,-0.5
708,4,0.34,-0.64
708,5,0.46,0.11
708,6,0.67,0.5
708,7,0.41,-0.33
709,1,0,0
709,2,-1.22,-0.67
709,3,-0.12,-1.04
709,4,-0.03,-1.39
709,5,-0.11,-1.24
709,6,0.28,-0.94
709,7,0.58,-0.92
710,1,0,0
710,2,-1.1,-0.25
710,3,-0.9,-0.28
710,4,-0.97,-0.38
710,5,-0.95,-0.45
710,6,-0.67,-0.61
710,7,-0.58,-0.55
711,1,0,0
711,2,-0.75,-0.24
711,3,-0.88,-0.29
711,4,-0.64,-0.37
711,5,-0.84,-0.43
711,6,-1.11,-0.58
711,7,-0.64,-0.59
712,1,0,0
712,2,-0.65,-0.9
712,3,-0.18,-0.71
712,4,-0.74,-1.6
712,5,-0.66,-0.95
712,6,-0.75,-1.05
712,7,-0.68,-1.18
713,1,0,0
713,2,1.13,0.16
713,3,-0.53,-0.89
713,4,1.98,-0.06
713,5,2.33,0.1
713,6,-0.4,-0.04
713,7,-1.46,-0.07
714,1,-0.44,0
714,2,-0.45,0
714,3,-0.44,0.75
714,4,-0.45,0.62
714,5,-0.45,-0.25
714,6,-0.44,0.67
714,7,-0.44,0.12
715,1,-0.58,0
715,2,-0.63,-0.53
715,3,-0.76,-0.84
715,4,-0.59,0.47
715,5,-0.6,0.35
715,6,-0.47,0.26
715,7,-0.41,0.54
716,1,-0.5,0
716,2,-0.5,0
716,3,-0.5,-0.62
716,4,-0.5,0.62
716,5,-0.51,-0.31
716,6,-0.51,-0.49
716,7,-0.52,-0.43
717,1,-0.5,0
717,2,-0.5,0
717,3,-0.5,-0.27
717,4,-0.5,0.53
717,5,-0.5,-0.17
717,6,-0.49,1.69
717,7,-0.5,0.05
718,1,-0.37,0
718,2,-0.38,0
718,3,-0.38,-0.16
718,4,-0.38,-0.69
718,5,-0.39,-0.35
718,6,-0.38,-0.32
718,7,-0.39,-0.48
719,1,0,0
719,2,0,0
719,3,0,-0.27
719,4,2.91,-0.3
719,5,2.82,-0.16
719,6,0.85,0.04
719,7,4.7,1.07
720,1,0,0
720,2,-0.52,-0.22
720,3,-0.26,-0.26
720,4,-0.96,-0.46
720,5,-0.39,-0.22
720,6,-0.34,-0.09
720,7,-0.25,-0.09
721,1,0,0
721,2,0,-0.34
721,3,-0.51,-0.36
721,4,-0.46,-0.04
721,5,3.24,1.88
721,6,228.79,2.46
721,7,171.02,2.47
722,1,-0.5,0
722,2,-0.5,0
722,3,-0.51,-0.46
722,4,-0.5,-0.5
722,5,-0.51,-0.62
722,6,-0.51,-0.47
722,7,-0.5,-0.53
723,1,0,0
723,2,-0.28,-0.24
723,3,-1.05,-0.8
723,4,0.03,0.28
723,5,-0.66,-0.6
723,6,-1.45,-0.61
723,7,0.13,0.41
724,1,-0.5,0
724,2,-0.51,-0.48
724,3,-0.35,2.22
724,4,-0.49,0.32
724,5,-0.56,-0.25
724,6,-0.57,-0.33
724,7,-0.54,-0.35
725,1,0,0
725,2,-0.54,-0.37
725,3,-1.28,-0.47
725,4,-0.6,-0.41
725,5,-1.24,-0.64
725,6,-0.45,0.01
725,7,-0.41,0.02
726,1,-0.38,0
726,2,-0.3,-0.14
726,3,-0.41,-0.28
726,4,-0.38,-0.36
726,5,-0.38,-0.42
726,6,-0.37,-0.51
726,7,-0.37,-0.48
727,1,0,0
727,2,0,0
727,3,-0.47,-0.46
727,4,-0.58,-0.6
727,5,-0.46,-0.62
727,6,-0.07,-0.24
727,7,-0.44,-0.53
